facility_id,provider,operator,iso3,city_or_region,latitude,longitude,capacity_value,capacity_unit,facility_status,ai_relevance_flag,source_id
dc_seed_group_v2:005123,,Acknowledge Benelux B.V.,NLD,,51.442134,5.387441,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005236,,XS4ALL Internet B.V.,NLD,,52.302018,4.796767,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005243,,Dataone BV,NLD,,52.494985,4.797368,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005320,,TEMPLUS DATACENTERS,NLD,,52.328278,4.926198,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005422,,GrafiX Internet B.V.,NLD,,51.953828,4.585041,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005425,,Previder B.V.,NLD,,52.285117,6.767891,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005439,,Switch Datacenter Group,NLD,,52.0818,4.892822,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005451,,CITIC Telecom CPC Netherlands B.V.,NLD,,52.305474,4.949249,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005492,,Datacenter.com Netherlands B.V.,NLD,,52.309485,4.935572,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005511,,Digital Realty,NLD,,52.290296,4.679718,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005532,,NorthC Datacenters,NLD,,51.407417,5.458918,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005557,,GrafiX Internet B.V.,NLD,,52.131092,4.640164,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005643,,Eurofiber,NLD,,51.587535,4.305055,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005655,,Groupe ENGIE SA,NLD,,50.928065,5.781152,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005666,,Zayo Group,NLD,,52.356817,4.840278,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005702,,Intermax Cloudsourcing B.V.,NLD,,51.92025,4.474623,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005738,,HostSlim BV,NLD,,52.082493,4.892725,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005767,,Solcon Internetdiensten  B.V.,NLD,,52.53901,5.702234,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005830,,SkyLink Data Center BV,NLD,,50.895608,6.069836,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005879,,Eurofiber,NLD,,51.695715,5.037861,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005880,,Eurofiber,NLD,,51.988021,5.932863,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006014,,Greenhouse Datacenters B.V.,NLD,,52.001194,4.210829,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006015,,Greenhouse Datacenters B.V.,NLD,,52.001552,4.209184,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006062,,Ekco B.V.,NLD,,51.917088,4.473742,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006144,,Global-e Datacenter BV,NLD,,51.579078,4.929288,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006162,,Penta C.V.,NLD,,53.204849,5.765145,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006163,,Penta C.V.,NLD,,53.192575,5.760613,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006243,,InterRacks,NLD,,52.267645,6.791128,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006477,,Serverfarm,NLD,,52.395902,4.870918,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006488,,Datacenter Noord-Holland B.V.,NLD,,52.625663,4.770622,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006541,,Smartdc,NLD,,51.923689,4.432138,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006568,,KoloDC,NLD,,52.543666,5.705215,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006593,,Eurofiber,NLD,,52.290393,4.686739,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006654,,Global-e Datacenter BV,NLD,,51.576174,4.936938,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006761,,FACTORY B.V.,NLD,,51.193267,6.01987,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006878,,GLOBE DataCenter BV,NLD,,52.943255,4.772343,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006887,,Previder B.V.,NLD,,52.243834,6.767264,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006907,,"Cogent Communications, Inc.",NLD,,52.384502,4.7167,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000135,,,NOR,,59.632818,11.0046682,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000366,,Green Mountain AS,NOR,,59.7582,10.9945,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000369,,,NOR,,59.632839,11.0031565,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000370,,,NOR,,59.6329631,11.00617,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000522,,Green Mountain,NOR,,60.8426682,11.2649265,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000523,,Green Mountain,NOR,,60.8425832,11.2683168,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000524,,Green Mountain,NOR,,60.842625,11.2666488,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001376,,Vaultica Data Centers - NORDICS,NOR,,59.924726,10.810183,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002103,,Bulk Infrastructure AS,NOR,,59.938433,10.834971,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002461,,Blix Solutions AS,NOR,,59.935366,10.885255,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003235,,AVUR,NOR,,60.34054,5.326589,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003494,,GlobalConnect Group,NOR,,59.949751,10.769448,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003679,,EVRY Datacenter Gjøvik,NOR,,60.792146,10.681565,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004124,,Blix Solutions AS,NOR,,59.962455,10.906313,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004490,,Vaultica Data Centers - NORDICS,NOR,,59.822062,10.787198,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004503,,DNB NÃ¦ringseiendom AS,NOR,,59.949648,10.735267,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004577,,Fujitsu Norway AS,NOR,,59.91144,10.811382,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004759,,Green Mountain AS,NOR,,59.881087,8.669416,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004829,,Blix Solutions AS,NOR,,59.916236,10.741799,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005139,,SSC Networks,NOR,,59.942329,10.71639,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005259,,Norwegian Internet eXchange,NOR,,59.94362,10.718329,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005260,,Universitetet i Bergen,NOR,,60.381508,5.331547,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005261,,Norwegian University of Science and Technology,NOR,,63.415675,10.406142,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005672,,Green Mountain AS,NOR,,59.072683,5.763059,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005708,,Gigahost AS,NOR,,59.175563,10.211689,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005726,,Bulk Infrastructure AS,NOR,,58.257573,7.889861,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005978,,Nordavind DC Sites,NOR,,60.907306,11.514444,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005979,,Nordavind DC Sites,NOR,,60.830222,11.600417,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005981,,Nordavind DC Sites,NOR,,60.453062,12.068647,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005982,,Nordavind DC Sites,NOR,,60.654611,10.873487,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005983,,Nordavind DC Sites,NOR,,61.809333,9.299778,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005984,,Nordavind DC Sites,NOR,,62.120111,10.55475,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005985,,Nordavind DC Sites,NOR,,60.910318,10.805694,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005986,,Nordavind DC Sites,NOR,,60.25175,11.737389,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005987,,Nordavind DC Sites,NOR,,60.235389,11.675722,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005988,,Nordavind DC Sites,NOR,,62.073028,10.846583,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005989,,Nordavind DC Sites,NOR,,61.713725,11.225464,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006023,,Basefarm AS,NOR,,59.926975,10.942507,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006159,,EMP Secure AS,NOR,,59.476215,5.740356,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006315,,Lefdal Mine Datacenter AS,NOR,,61.934669,5.112483,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006392,,Innit AS,NOR,,60.794335,11.061472,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006460,,GlobalConnect Group,NOR,,58.896502,5.699384,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006475,,EMP Secure AS,NOR,,59.477006,5.737024,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006522,,GlobalConnect Group,NOR,,63.431113,10.392325,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006524,,ITsjefen AS,NOR,,63.425973,10.468372,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006525,,ITsjefen AS,NOR,,63.437434,10.398354,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006592,,Vaultica Data Centers - NORDICS,NOR,,59.920128,11.217922,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003784,,Data Hub Nepal,NPL,,27.691452,85.31964,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005394,,Cloud Himalaya Pvt Ltd,NPL,,27.691045,85.31851,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000062,,CDC Data Centres,NZL,,-36.611672,174.663258,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000245,,CDC Data Centres,NZL,,-36.803028,174.636853,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000247,,Amazon Web Services,NZL,,-36.812172,174.5988965,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000290,,Microsoft,NZL,,-36.814076,174.6021162,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000291,,DCI,NZL,,-36.8134297,174.5998599,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000340,,Government Communications Security Bureau,NZL,,-36.7901552,174.6203698,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001044,,2degrees,NZL,,-36.750234,174.696364,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001166,,,NZL,,-36.4327442,174.6681363,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001205,,IBM Corporation,NZL,,-36.942191,174.869687,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001267,,Data Centre Limited,NZL,,-36.849346,174.765412,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001317,,Data Vault Limited,NZL,,-36.863902,174.764518,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001324,,,NZL,,-36.9300792,174.8354938,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001394,,Datacom Data Centres Ltd,NZL,,-36.740554,174.728988,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001395,,Umbrellar Platform Limited,NZL,,-36.743326,174.723311,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001401,,2degrees,NZL,,-36.793199,174.747094,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001404,,Vodafone,NZL,,-36.987206,174.8707601,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001410,,,NZL,,-36.9480695,174.9022887,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001422,,Chorus,NZL,,-36.7765903,174.5587665,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001520,,Spark New Zealand,NZL,,-43.4924801,172.5455964,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001561,,Spark,NZL,,-37.0314708,174.9246548,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002549,,Vetta Trading Ltd,NZL,,-43.525206,172.641212,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002843,,Chorus New Zealand Limited,NZL,,-39.638496,176.845461,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002933,,Chorus New Zealand Limited,NZL,,-43.902696,171.750776,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002934,,Chorus New Zealand Limited,NZL,,-41.513939,173.957511,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002935,,Chorus New Zealand Limited,NZL,,-43.5318,172.635152,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002936,,Chorus New Zealand Limited,NZL,,-41.294795,174.783078,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002938,,Chorus New Zealand Limited,NZL,,-45.875975,170.501209,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002939,,Chorus New Zealand Limited,NZL,,-40.224085,175.569766,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002940,,Chorus New Zealand Limited,NZL,,-36.767575,174.748517,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002941,,Chorus New Zealand Limited,NZL,,-37.78679,175.262666,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002942,,Chorus New Zealand Limited,NZL,,-38.668989,178.027194,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002943,,Chorus New Zealand Limited,NZL,,-36.778235,174.722213,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002944,,Chorus New Zealand Limited,NZL,,-42.44935,171.210108,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002945,,Chorus New Zealand Limited,NZL,,-37.788922,175.281548,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002946,,Chorus New Zealand Limited,NZL,,-46.412425,168.346565,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002947,,Chorus New Zealand Limited,NZL,,-41.22261,174.807714,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002949,,Chorus New Zealand Limited,NZL,,-35.705395,174.320792,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002950,,Chorus New Zealand Limited,NZL,,-40.618762,175.28863,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002951,,Chorus New Zealand Limited,NZL,,-43.532299,172.667796,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002952,,Chorus New Zealand Limited,NZL,,-38.138302,176.290974,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002953,,Chorus New Zealand Limited,NZL,,-36.969195,174.804831,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002954,,Chorus New Zealand Limited,NZL,,-39.504553,176.89642,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002955,,Chorus New Zealand Limited,NZL,,-36.849838,174.609495,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002956,,Chorus New Zealand Limited,NZL,,-41.270924,173.283734,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002957,,Chorus New Zealand Limited,NZL,,-39.060059,174.077258,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002958,,Chorus New Zealand Limited,NZL,,-45.853171,170.52232,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002959,,Chorus New Zealand Limited,NZL,,-45.101117,170.968303,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002960,,Chorus New Zealand Limited,NZL,,-40.35499,175.614508,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002961,,Chorus New Zealand Limited,NZL,,-40.913217,175.003607,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002962,,Chorus New Zealand Limited,NZL,,-41.139074,174.849141,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002963,,Chorus New Zealand Limited,NZL,,-45.031994,168.662597,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002965,,Chorus New Zealand Limited,NZL,,-38.137685,176.250375,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002966,,Chorus New Zealand Limited,NZL,,-45.897505,170.501145,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002967,,Chorus New Zealand Limited,NZL,,-39.072643,174.034179,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002968,,Chorus New Zealand Limited,NZL,,-41.305144,173.241348,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002969,,Chorus New Zealand Limited,NZL,,-38.689327,176.087338,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002970,,Chorus New Zealand Limited,NZL,,-37.699476,176.158847,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002971,,Chorus New Zealand Limited,NZL,,-44.396913,171.251926,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002972,,Chorus New Zealand Limited,NZL,,-46.377549,168.347656,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002973,,Chorus New Zealand Limited,NZL,,-37.962111,176.982367,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002974,,Chorus New Zealand Limited,NZL,,-39.932315,175.046678,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002975,,Chorus New Zealand Limited,NZL,,-35.728277,174.317963,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003759,,Xtreme Networks Limited,NZL,,-41.27173,174.78177,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
